id,name
29041,Chariton1
29043,Christian3
29045,Clark7
29047,Clay12
29049,Clinton6
29051,Cole1
29053,Cooper1
29055,Crawford8
29057,Dade3
29059,Dallas4
29061,Daviess3
29063,De Kalb4
29065,Dent1
29067,Douglas6
29069,Dunklin1
29071,Franklin15
29073,Gasconade1
29075,Gentry1
29077,Greene8
29079,Grundy3
29081,Harrison5
29083,Henry7
29085,Hickory1
29087,Holt1
29089,Howard5
29091,Howell1
29093,Iron2
29095,Jackson15
29097,Jasper6
29099,Jefferson14
29101,Johnson8
29103,Knox5
29105,Laclede1
29107,Lafayette5
29109,Lawrence7
29111,Lewis3
29113,Lincoln11
29115,Linn3
29117,Livingston5
29119,McDonald1
29121,Macon4
29123,Madison12
29125,Maries1
29127,Marion11
29129,Mercer3
29131,Miller3
29133,Mississippi3
29135,Moniteau1
29137,Monroe11
29139,Montgomery11
29141,Morgan7
29143,New Madrid1
29145,Newton5
29147,Nodaway1
29149,Oregon1
29151,Osage2
29153,Ozark1
29155,Pemiscot1
29157,Perry7
29159,Pettis1
29161,Phelps1
29163,Pike8
29165,Platte1
29167,Polk6
29169,Pulaski6
29171,Putnam5
29173,Ralls1
29175,Randolph6
29177,Ray1
29179,Reynolds1
29181,Ripley2
29183,St. Charles2
29185,St. Clair4
29186,Ste. Genevieve1
29187,St. Francois1
29189,St. Louis2
29195,Saline4
29197,Schuyler2
29199,Scotland1
29201,Scott9
29203,Shannon1
29205,Shelby6
29207,Stoddard1
29209,Stone3
29211,Sullivan2
29213,Taney1
29215,Texas1
29217,Vernon2
29219,Warren7
29221,Washington17
29223,Wayne8
29225,Webster6
29227,Worth3
29229,Wright3
29510,St. Louis city1
30000,Montana1
30001,Beaverhead1
30003,Big Horn1
30005,Blaine2
30007,Broadwater1
30009,Carbon1
30011,Carter3
30013,Cascade1
30015,Chouteau1
30017,Custer3
30019,Daniels1
30021,Dawson2
30023,Deer Lodge1
30025,Fallon1
30027,Fergus1
30029,Flathead1
30031,Gallatin3
30033,Garfield2
30035,Glacier1
30037,Golden Valley1
30039,Granite1
30041,Hill1
30043,Jefferson15
30045,Judith Basin1
30047,Lake8
30049,Lewis and Clark1
30051,Liberty3
30053,Lincoln12
30055,McCone1
30057,Madison13
30059,Meagher1
30061,Mineral2
30063,Missoula1
30065,Musselshell1
30067,Park2
30069,Petroleum1
30071,Phillips4
30073,Pondera1
30075,Powder River1
30077,Powell2
30079,Prairie2
30081,Ravalli1
30083,Richland3
30085,Roosevelt1
30087,Rosebud1
30089,Sanders1
30091,Sheridan2
30093,Silver Bow1
30095,Stillwater1
30097,Sweet Grass1
30099,Teton2
30101,Toole1
30103,Treasure1
30105,Valley2
30107,Wheatland1
30109,Wibaux1
30111,Yellowstone1
30113,Yellowstone National Park1
31000,Nebraska1
31001,Adams7
31003,Antelope1
31005,Arthur1
31007,Banner1
31009,Blaine3
31011,Boone7
31013,Box Butte1
31015,Boyd2
31017,Brown5
31019,Buffalo1
31021,Burt1
31023,Butler6
31025,Cass7
31027,Cedar3
31029,Chase2
31031,Cherry1
31033,Cheyenne3
31035,Clay13
31037,Colfax1
31039,Cuming1
31041,Custer4
31043,Dakota2
31045,Dawes1
31047,Dawson3
31049,Deuel1
31051,Dixon1
31053,Dodge3
31055,Douglas7
31057,Dundy1
31059,Fillmore2
31061,Franklin16
31063,Frontier1
31065,Furnas1
31067,Gage1
31069,Garden1
31071,Garfield3
31073,Gosper1
31075,Grant7
31077,Greeley2
31079,Hall2
31081,Hamilton6
31083,Harlan2
31085,Hayes1
31087,Hitchcock1
31089,Holt2
31091,Hooker1
31093,Howard6
31095,Jefferson16
31097,Johnson9
31099,Kearney1
31101,Keith1
31103,Keya Paha1
31105,Kimball1
31107,Knox6
31109,Lancaster1
31111,Lincoln13
31113,Logan6
31115,Loup1
31117,McPherson2
31119,Madison14
31121,Merrick1
31123,Morrill1
31125,Nance1
31127,Nemaha2
31129,Nuckolls1
31131,Otoe1
31133,Pawnee2
31135,Perkins1
31137,Phelps2
31139,Pierce2
31141,Platte2
31143,Polk7
31145,Red Willow1
31147,Richardson1
31149,Rock2
31151,Saline5
31153,Sarpy1
31155,Saunders1
31157,Scotts Bluff1
31159,Seward2
31161,Sheridan3
31163,Sherman2
31165,Sioux2
31167,Stanton2
31169,Thayer1
31171,Thomas3
31173,Thurston1
31175,Valley3
31177,Washington18
31179,Wayne9
31181,Webster7
31183,Wheeler2
31185,York2
32000,Nevada3
32001,Churchill1
32003,Clark8
32005,Douglas8
32007,Elko1
32009,Esmeralda1
32011,Eureka1
32013,Humboldt3
32015,Lander1
32017,Lincoln14
32019,Lyon5
32021,Mineral3
32023,Nye1
32027,Pershing1
32029,Storey1
32031,Washoe1
32033,White Pine1
32510,Carson City1
33000,New Hampshire1
33001,Belknap1
33003,Carroll10
33005,Cheshire1
33007,Coos1
33009,Grafton1
33011,Hillsborough2
33013,Merrimack1
33015,Rockingham1
33017,Strafford1
33019,Sullivan3
34000,New Jersey1
34001,Atlantic1
34003,Bergen1
34005,Burlington1
34007,Camden3
34009,Cape May1
34011,Cumberland4
34013,Essex2
34015,Gloucester1
34017,Hudson1
34019,Hunterdon1
34021,Mercer4
34023,Middlesex3
34025,Monmouth1
34027,Morris2
34029,Ocean1
34031,Passaic1
34033,Salem1
34035,Somerset3
34037,Sussex2
34039,Union10
34041,Warren8
35000,New Mexico1
35001,Bernalillo1
35003,Catron1
35005,Chaves1
35006,Cibola1
35007,Colfax2
35009,Curry1
35011,De Baca1
35013,Dona Ana1
35015,Eddy1
35017,Grant8
35019,Guadalupe1
35021,Harding1
35023,Hidalgo1
35025,Lea1
35027,Lincoln15
35028,Los Alamos1
35029,Luna1
35031,McKinley1
35033,Mora1
35035,Otero2
35037,Quay1
35039,Rio Arriba1
35041,Roosevelt2
35043,Sandoval1
35045,San Juan2
35047,San Miguel2
35049,Santa Fe1
35051,Sierra2
35053,Socorro1
35055,Taos1
35057,Torrance1
35059,Union11
35061,Valencia1
36000,New York1
36001,Albany1
36003,Allegany2
36005,Bronx1
36007,Broome1
36009,Cattaraugus1
36011,Cayuga1
36013,Chautauqua2
36015,Chemung1
36017,Chenango1
36019,Clinton7
36021,Columbia4
36023,Cortland1
36025,Delaware4
36027,Dutchess1
36029,Erie1
36031,Essex3
36033,Franklin17
36035,Fulton6
36037,Genesee2
36039,Greene9
36041,Hamilton7
36043,Herkimer1
36045,Jefferson17
36047,Kings2
36049,Lewis4
36051,Livingston6
36053,Madison15
36055,Monroe12
36057,Montgomery12
36059,Nassau2
36061,New York2
36063,Niagara1
36065,Oneida2
36067,Onondaga1
36069,Ontario1
36071,Orange4
36073,Orleans2
36075,Oswego1
36077,Otsego2
36079,Putnam6
36081,Queens1
36083,Rensselaer1
36085,Richmond2
36087,Rockland1
36089,St. Lawrence1
36091,Saratoga1
36093,Schenectady1
36095,Schoharie1
36097,Schuyler3
36099,Seneca1
36101,Steuben2
36103,Suffolk2
36105,Sullivan4
36107,Tioga1
36109,Tompkins1
36111,Ulster1
36113,Warren9
36115,Washington19
36117,Wayne10
36119,Westchester1
36121,Wyoming1
36123,Yates1
37000,North Carolina1
37001,Alamance1
37003,Alexander2
37005,Alleghany1
37007,Anson1
37009,Ashe1
37011,Avery1
37013,Beaufort1
37015,Bertie1
37017,Bladen1
37019,Brunswick1
37021,Buncombe1
37023,Burke2
37025,Cabarrus1
37027,Caldwell4
37029,Camden4
37031,Carteret1
37033,Caswell1
37035,Catawba1
37037,Chatham2
37039,Cherokee5
37041,Chowan1
37043,Clay14
37045,Cleveland2
37047,Columbus1
37049,Craven1
37051,Cumberland5
37053,Currituck1
37055,Dare1
37057,Davidson1
37059,Davie1
37061,Duplin1
37063,Durham1
37065,Edgecombe1
37067,Forsyth2
37069,Franklin18
37071,Gaston1
37073,Gates1
37075,Graham3
37077,Granville1
37079,Greene10
37081,Guilford1
37083,Halifax1
37085,Harnett1
37087,Haywood1
37089,Henderson3
37091,Hertford1
37093,Hoke1
37095,Hyde1
37097,Iredell1
37099,Jackson16
37101,Johnston1
37103,Jones4
37105,Lee9
37107,Lenoir1
37109,Lincoln16
37111,McDowell1
37113,Macon5
37115,Madison16
37117,Martin5
37119,Mecklenburg1
37121,Mitchell4
37123,Montgomery13
37125,Moore1
37127,Nash1
37129,New Hanover1
37131,Northampton1
37133,Onslow1
37135,Orange5
37137,Pamlico1
37139,Pasquotank1
37141,Pender1
37143,Perquimans1
37145,Person1
37147,Pitt1
37149,Polk8
37151,Randolph7
37153,Richmond3
37155,Robeson1
37157,Rockingham2
37159,Rowan2
37161,Rutherford1
37163,Sampson1
37165,Scotland2
37167,Stanly1
37169,Stokes1
37171,Surry1
37173,Swain1
37175,Transylvania1
37177,Tyrrell1
37179,Union12
37181,Vance1
37183,Wake1
37185,Warren10
37187,Washington20
37189,Watauga1
37191,Wayne11
37193,Wilkes2
37195,Wilson2
37197,Yadkin1
37199,Yancey1
38000,North Dakota1
38001,Adams8
38003,Barnes1
38005,Benson1
38007,Billings1
38009,Bottineau1
38011,Bowman1
38013,Burke3
38015,Burleigh1
38017,Cass8
38019,Cavalier1
38021,Dickey1
38023,Divide1
38025,Dunn1
38027,Eddy2
38029,Emmons1
38031,Foster1
38033,Golden Valley2
38035,Grand Forks1
38037,Grant9
38039,Griggs1
38041,Hettinger1
38043,Kidder1
38045,La Moure1
38047,Logan7
38049,McHenry2
38051,McIntosh2
38053,McKenzie1
38055,McLean3
38057,Mercer5
38059,Morton2
38061,Mountrail1
38063,Nelson2
38065,Oliver1
38067,Pembina1
38069,Pierce3
38071,Ramsey2
38073,Ransom1
38075,Renville2
38077,Richland4
38079,Rolette1
38081,Sargent1
38083,Sheridan4
38085,Sioux3
38087,Slope1
38089,Stark2
38091,Steele2
38093,Stutsman1
38095,Towner1
38097,Traill1
38099,Walsh1
38101,Ward1
38103,Wells2
38105,Williams1
39000,Ohio3
39001,Adams9
39003,Allen5
39005,Ashland1
39007,Ashtabula1
39009,Athens1
39011,Auglaize1
39013,Belmont1
39015,Brown6
39017,Butler7
39019,Carroll11
39021,Champaign2
39023,Clark9
39025,Clermont1
39027,Clinton8
39029,Columbiana1
39031,Coshocton1
39033,Crawford9
39035,Cuyahoga1
39037,Darke1
39039,Defiance1
39041,Delaware5
39043,Erie2
39045,Fairfield2
39047,Fayette7
39049,Franklin19
39051,Fulton7
39053,Gallia1
39055,Geauga1
39057,Greene11
39059,Guernsey1
39061,Hamilton8
39063,Hancock8
39065,Hardin4
39067,Harrison6
39069,Henry8
39071,Highland1
39073,Hocking1
39075,Holmes3
39077,Huron2
39079,Jackson17
39081,Jefferson18
39083,Knox7
39085,Lake9
39087,Lawrence8
39089,Licking1
39091,Logan8
39093,Lorain1
39095,Lucas2
39097,Madison17
39099,Mahoning1
39101,Marion12
39103,Medina1
39105,Meigs1
39107,Mercer6
39109,Miami3
39111,Monroe13
39113,Montgomery14
39115,Morgan8
39117,Morrow1
39119,Muskingum1
39121,Noble2
39123,Ottawa3
39125,Paulding2
39127,Perry8
39129,Pickaway1
39131,Pike9
39133,Portage1
39135,Preble1
39137,Putnam7
39139,Richland5
39141,Ross1
39143,Sandusky1
39145,Scioto1
39147,Seneca2
39149,Shelby7
39151,Stark3
39153,Summit2
39155,Trumbull1
39157,Tuscarawas1
39159,Union13
39161,Van Wert1
39163,Vinton1
39165,Warren11
39167,Washington21
39169,Wayne12
39171,Williams2
39173,Wood1
39175,Wyandot1
40000,Oklahoma1
40001,Adair4
40003,Alfalfa1
40005,Atoka1
40007,Beaver1
40009,Beckham1
40011,Blaine4
40013,Bryan2
40015,Caddo2
40017,Canadian1
40019,Carter4
40021,Cherokee6
40023,Choctaw3
40025,Cimarron1
40027,Cleveland3
40029,Coal1
40031,Comanche2
40033,Cotton1
40035,Craig1
40037,Creek1
40039,Custer5
40041,Delaware6
40043,Dewey1
40045,Ellis2
40047,Garfield4
40049,Garvin1
40051,Grady2
40053,Grant10
40055,Greer1
40057,Harmon1
40059,Harper2
40061,Haskell2
40063,Hughes1
40065,Jackson18
40067,Jefferson19
40069,Johnston2
40071,Kay1
40073,Kingfisher1
40075,Kiowa3
40077,Latimer1
40079,Le Flore1
40081,Lincoln17
40083,Logan9
40085,Love1
40087,McClain1
40089,McCurtain1
40091,McIntosh3
40093,Major1
40095,Marshall9
40097,Mayes1
40099,Murray3
40101,Muskogee1
40103,Noble3
40105,Nowata1
40107,Okfuskee1
40109,Oklahoma2
40111,Okmulgee1
40113,Osage3
40115,Ottawa4
40117,Pawnee3
40119,Payne1
40121,Pittsburg1
40123,Pontotoc2
40125,Pottawatomie2
40127,Pushmataha1
40129,Roger Mills1
40131,Rogers1
40133,Seminole3
40135,Sequoyah1
40137,Stephens2
40139,Texas2
40141,Tillman1
40143,Tulsa1
40145,Wagoner1
40147,Washington22
40149,Washita1
40151,Woods1
40153,Woodward1
41000,Oregon2
41001,Baker3
41003,Benton7
41005,Clackamas1
41007,Clatsop1
41009,Columbia5
41011,Coos2
41013,Crook1
41015,Curry2
41017,Deschutes1
41019,Douglas9
41021,Gilliam1
41023,Grant11
41025,Harney1
41027,Hood River1
41029,Jackson19
41031,Jefferson20
41033,Josephine1
41035,Klamath1
41037,Lake10
41039,Lane2
41041,Lincoln18
41043,Linn4
41045,Malheur1
41047,Marion13
41049,Morrow2
41051,Multnomah1
41053,Polk9
41055,Sherman3
41057,Tillamook1
41059,Umatilla1
41061,Union14
41063,Wallowa1
41065,Wasco1
41067,Washington23
41069,Wheeler3
41071,Yamhill1
42000,Pennsylvania1
42001,Adams10
42003,Allegheny1
42005,Armstrong1
42007,Beaver2
42009,Bedford1
42011,Berks1
42013,Blair1
42015,Bradford2
42017,Bucks1
42019,Butler8
42021,Cambria1
42023,Cameron2
42025,Carbon2
42027,Centre1
42029,Chester1
42031,Clarion1
42033,Clearfield1
42035,Clinton9
42037,Columbia6
42039,Crawford10
42041,Cumberland6
42043,Dauphin1
42045,Delaware7
42047,Elk2
42049,Erie3
42051,Fayette8
42053,Forest1
42055,Franklin20
42057,Fulton8
42059,Greene12
42061,Huntingdon1
42063,Indiana2
42065,Jefferson21
42067,Juniata1
42069,Lackawanna1
42071,Lancaster2
42073,Lawrence9
42075,Lebanon1
42077,Lehigh1
42079,Luzerne1
42081,Lycoming1
42083,McKean1
42085,Mercer7
42087,Mifflin1
42089,Monroe14
42091,Montgomery15
42093,Montour1
42095,Northampton2
42097,Northumberland1
42099,Perry9
42101,Philadelphia1
42103,Pike10
42105,Potter1
42107,Schuylkill1
42109,Snyder1
42111,Somerset4
42113,Sullivan5
42115,Susquehanna1
42117,Tioga2
42119,Union15
42121,Venango1
42123,Warren12
42125,Washington24
42127,Wayne13
42129,Westmoreland1
42131,Wyoming2
42133,York3
44000,Rhode Island1
44001,Bristol2
44003,Kent4
44005,Newport1
44007,Providence1
44009,Washington25
45000,South Carolina1
45001,Abbeville1
45003,Aiken1
45005,Allendale1
45007,Anderson3
45009,Bamberg1
45011,Barnwell1
45013,Beaufort2
45015,Berkeley1
45017,Calhoun9
45019,Charleston1
45021,Cherokee7
45023,Chester2
45025,Chesterfield1
45027,Clarendon1
45029,Colleton1
45031,Darlington1
45033,Dillon1
45035,Dorchester2
45037,Edgefield1
45039,Fairfield3
45041,Florence1
45043,Georgetown1
45045,Greenville1
45047,Greenwood2
45049,Hampton1
45051,Horry1
45053,Jasper7
45055,Kershaw1
45057,Lancaster3
45059,Laurens2
45061,Lee10
45063,Lexington1
45065,McCormick1
45067,Marion14
45069,Marlboro1
45071,Newberry1
45073,Oconee2
45075,Orangeburg1
45077,Pickens3
45079,Richland6
45081,Saluda1
45083,Spartanburg1
45085,Sumter4
45087,Union16
45089,Williamsburg1
45091,York4
46000,South Dakota1
46003,Aurora1
46005,Beadle1
46007,Bennett1
46009,Bon Homme1
46011,Brookings1
46013,Brown7
46015,Brule1
46017,Buffalo2
46019,Butte3
46021,Campbell2
46023,Charles Mix1
46025,Clark10
46027,Clay15
46029,Codington1
46031,Corson1
46033,Custer6
46035,Davison1
46037,Day1
46039,Deuel2
46041,Dewey2
46043,Douglas10
46045,Edmunds1
46047,Fall River1
46049,Faulk1
46051,Grant12
46053,Gregory1
46055,Haakon1
46057,Hamlin1
46059,Hand1
46061,Hanson1
46063,Harding2
46065,Hughes2
46067,Hutchinson1
46069,Hyde2
46071,Jackson20
46073,Jerauld1
46075,Jones5
46077,Kingsbury1
46079,Lake11
46081,Lawrence10
46083,Lincoln19
46085,Lyman1
46087,McCook1
46089,McPherson3
46091,Marshall10
46093,Meade3
46095,Mellette1
46097,Miner1
46099,Minnehaha1
46101,Moody1
46103,Pennington2
46105,Perkins2
46107,Potter2
46109,Roberts1
46111,Sanborn1
46113,Shannon2
46115,Spink1
46117,Stanley1
46119,Sully1
46121,Todd3
46123,Tripp1
46125,Turner2
46127,Union17
46129,Walworth1
46135,Yankton1
46137,Ziebach1
47000,Tennessee1
47001,Anderson4
47003,Bedford2
47005,Benton8
47007,Bledsoe1
47009,Blount2
47011,Bradley2
47013,Campbell3
47015,Cannon1
47017,Carroll12
47019,Carter5
47021,Cheatham1
47023,Chester3
47025,Claiborne3
47027,Clay16
47029,Cocke1
47031,Coffee3
47033,Crockett1
47035,Cumberland7
47037,Davidson2
47039,Decatur5
47041,DeKalb2
47043,Dickson1
47045,Dyer1
47047,Fayette9
47049,Fentress1
47051,Franklin21
47053,Gibson2
47055,Giles1
47057,Grainger1
47059,Greene13
47061,Grundy4
47063,Hamblen1
47065,Hamilton9
47067,Hancock9
47069,Hardeman1
47071,Hardin5
47073,Hawkins1
47075,Haywood2
47077,Henderson4
47079,Henry9
47081,Hickman2
47083,Houston4
47085,Humphreys2
47087,Jackson21
47089,Jefferson22
47091,Johnson10
47093,Knox8
47095,Lake12
47097,Lauderdale3
47099,Lawrence11
47101,Lewis5
47103,Lincoln20
47105,Loudon1
47107,McMinn1
47109,McNairy1
47111,Macon6
47113,Madison18
47115,Marion15
47117,Marshall11
47119,Maury1
47121,Meigs2
47123,Monroe15
47125,Montgomery16
47127,Moore2
47129,Morgan9
47131,Obion1
47133,Overton1
47135,Perry10
47137,Pickett1
47139,Polk10
47141,Putnam8
47143,Rhea1
47145,Roane1
47147,Robertson2
47149,Rutherford2
47151,Scott10
47153,Sequatchie1
47155,Sevier2
47157,Shelby8
47159,Smith3
47161,Stewart2
47163,Sullivan6
47165,Sumner2
47167,Tipton2
47169,Trousdale1
47171,Unicoi1
47173,Union18
47175,Van Buren4
47177,Warren13
47179,Washington26
47181,Wayne14
47183,Weakley1
47185,White5
47187,Williamson2
47189,Wilson3
48000,Texas3
48001,Anderson5
48003,Andrews1
48005,Angelina1
48007,Aransas1
48009,Archer1
48011,Armstrong2
48013,Atascosa1
48015,Austin1
48017,Bailey1
48019,Bandera1
48021,Bastrop1
48023,Baylor1
48025,Bee1
48027,Bell2
48029,Bexar1
48031,Blanco1
48033,Borden1
48035,Bosque1
48037,Bowie1
48039,Brazoria1
48041,Brazos1
48043,Brewster1
48045,Briscoe1
48047,Brooks2
48049,Brown8
48051,Burleson1
48053,Burnet1
48055,Caldwell5
48057,Calhoun10
48059,Callahan1
48061,Cameron3
48063,Camp1
48065,Carson1
48067,Cass9
48069,Castro1
48071,Chambers2
48073,Cherokee8
48075,Childress1
48077,Clay17
48079,Cochran1
48081,Coke1
48083,Coleman1
48085,Collin1
48087,Collingsworth1
48089,Colorado2
48091,Comal1
48093,Comanche3
48095,Concho1
48097,Cooke1
48099,Coryell1
48101,Cottle1
48103,Crane1
48105,Crockett2
48107,Crosby1
48109,Culberson1
48111,Dallam1
48113,Dallas5
48115,Dawson4
48117,Deaf Smith1
48119,Delta3
48121,Denton1
48123,De Witt2
48125,Dickens1
48127,Dimmit1
48129,Donley1
48131,Duval2
48133,Eastland1
48135,Ector1
48137,Edwards3
48139,Ellis3
48141,El Paso2
48143,Erath1
48145,Falls1
48147,Fannin2
48149,Fayette10
48151,Fisher1
48153,Floyd5
48155,Foard1
48157,Fort Bend1
48159,Franklin22
48161,Freestone1
48163,Frio1
48165,Gaines1
48167,Galveston1
48169,Garza1
48171,Gillespie1
48173,Glasscock1
48175,Goliad1
48177,Gonzales1
48179,Gray2
48181,Grayson2
48183,Gregg1
48185,Grimes1
48187,Guadalupe2
48189,Hale2
48191,Hall3
48193,Hamilton10
48195,Hansford1
48197,Hardeman2
48199,Hardin6
48201,Harris2
48203,Harrison7
48205,Hartley1
48207,Haskell3
48209,Hays1
48211,Hemphill1
48213,Henderson5
48215,Hidalgo2
48217,Hill2
48219,Hockley1
48221,Hood1
48223,Hopkins2
48225,Houston5
48227,Howard7
48229,Hudspeth1
48231,Hunt1
48233,Hutchinson2
48235,Irion1
48237,Jack1
48239,Jackson22
48241,Jasper8
48243,Jeff Davis2
48245,Jefferson23
48247,Jim Hogg1
48249,Jim Wells1
48251,Johnson11
48253,Jones6
48255,Karnes1
48257,Kaufman1
48259,Kendall2
48261,Kenedy1
48263,Kent5
48265,Kerr1
48267,Kimble1
48269,King1
48271,Kinney1
48273,Kleberg1
48275,Knox9
48277,Lamar4
48279,Lamb1
48281,Lampasas1
48283,La Salle3
48285,Lavaca1
48287,Lee11
48289,Leon2
48291,Liberty4
48293,Limestone2
48295,Lipscomb1
48297,Live Oak1
48299,Llano1
48301,Loving1
48303,Lubbock1
48305,Lynn1
48307,McCulloch1
48309,McLennan1
48311,McMullen1
48313,Madison19
48315,Marion16
48317,Martin6
48319,Mason4
48321,Matagorda1
48323,Maverick1
48325,Medina2
48327,Menard2
48329,Midland2
48331,Milam1
48333,Mills2
48335,Mitchell5
48337,Montague1
48339,Montgomery17
48341,Moore3
48343,Morris3
48345,Motley1
48347,Nacogdoches1
48349,Navarro1
48351,Newton6
48353,Nolan1
48355,Nueces1
48357,Ochiltree1
48359,Oldham2
48361,Orange6
48363,Palo Pinto1
48365,Panola2
48367,Parker1
48369,Parmer1
48371,Pecos1
48373,Polk11
48375,Potter3
48377,Presidio1
48379,Rains1
48381,Randall1
48383,Reagan1
48385,Real1
48387,Red River2
48389,Reeves1
48391,Refugio1
48393,Roberts2
48395,Robertson3
48397,Rockwall1
48399,Runnels1
48401,Rusk1
48403,Sabine2
48405,San Augustine1
48407,San Jacinto1
48409,San Patricio1
48411,San Saba1
48413,Schleicher1
48415,Scurry1
48417,Shackelford1
48419,Shelby9
48421,Sherman4
48423,Smith4
48425,Somervell1
48427,Starr1
48429,Stephens3
48431,Sterling1
48433,Stonewall1
48435,Sutton1
48437,Swisher1
48439,Tarrant1
48441,Taylor5
48443,Terrell2
48445,Terry1
48447,Throckmorton1
48449,Titus1
48451,Tom Green1
48453,Travis1
48455,Trinity2
48457,Tyler1
48459,Upshur1
48461,Upton1
48463,Uvalde1
48465,Val Verde1
48467,Van Zandt1
48469,Victoria1
48471,Walker3
48473,Waller1
48475,Ward2
48477,Washington27
48479,Webb1
48481,Wharton1
48483,Wheeler4
48485,Wichita2
48487,Wilbarger1
48489,Willacy1
48491,Williamson3
48493,Wilson4
48495,Winkler1
48497,Wise1
48499,Wood2
48501,Yoakum1
48503,Young1
48505,Zapata1
48507,Zavala1
49000,Utah1
49001,Beaver3
49003,Box Elder1
49005,Cache1
49007,Carbon3
49009,Daggett1
49011,Davis2
49013,Duchesne1
49015,Emery1
49017,Garfield5
49019,Grand2
49021,Iron3
49023,Juab1
49025,Kane2
49027,Millard1
49029,Morgan10
49031,Piute1
49033,Rich1
49035,Salt Lake1
49037,San Juan3
49039,Sanpete1
49041,Sevier3
49043,Summit3
49045,Tooele1
49047,Uintah1
49049,Utah2
49051,Wasatch1
49053,Washington28
49055,Wayne15
49057,Weber1
50000,Vermont1
50001,Addison1
50003,Bennington1
50005,Caledonia1
50007,Chittenden1
50009,Essex4
50011,Franklin23
50013,Grand Isle1
50015,Lamoille1
50017,Orange7
50019,Orleans3
50021,Rutland1
50023,Washington29
50025,Windham2
50027,Windsor1
51000,Virginia1
51001,Accomack1
51003,Albemarle1
51005,Alleghany2
51007,Amelia1
51009,Amherst1
51011,Appomattox1
51013,Arlington1
51015,Augusta1
51017,Bath2
51019,Bedford3
51021,Bland1
51023,Botetourt1
51025,Brunswick2
51027,Buchanan3
51029,Buckingham1
51031,Campbell4
51033,Caroline2
51035,Carroll13
51036,Charles City1
51037,Charlotte2
51041,Chesterfield2
51043,Clarke5
51045,Craig2
51047,Culpeper1
51049,Cumberland8
51051,Dickenson1
51053,Dinwiddie1
51057,Essex5
51059,Fairfax1
51061,Fauquier1
51063,Floyd6
51065,Fluvanna1
51067,Franklin24
51069,Frederick2
51071,Giles2
51073,Gloucester2
51075,Goochland1
51077,Grayson3
51079,Greene14
51081,Greensville1
51083,Halifax2
51085,Hanover1
51087,Henrico1
51089,Henry10
51091,Highland2
51093,Isle of Wight1
51095,James City1
51097,King and Queen1
51099,King George1
51101,King William1
51103,Lancaster4
51105,Lee12
51107,Loudoun1
51109,Louisa2
51111,Lunenburg1
51113,Madison20
51115,Mathews1
51117,Mecklenburg2
51119,Middlesex4
51121,Montgomery18
51125,Nelson3
51127,New Kent1
51131,Northampton3
51133,Northumberland2
51135,Nottoway1
51137,Orange8
51139,Page2
51141,Patrick1
51143,Pittsylvania1
51145,Powhatan1
51147,Prince Edward1
51149,Prince George1
51153,Prince William1
51155,Pulaski7
51157,Rappahannock1
51159,Richmond4
51161,Roanoke1
51163,Rockbridge1
51165,Rockingham3
51167,Russell4
51169,Scott11
51171,Shenandoah1
51173,Smyth1
51175,Southampton1
51177,Spotsylvania1
51179,Stafford2
51181,Surry2
51183,Sussex3
51185,Tazewell2
51187,Warren14
51191,Washington30
51193,Westmoreland2
51195,Wise2
51197,Wythe1
51199,York5
51510,Alexandria1
51515,Bedford4
51520,Bristol3
51530,Buena Vista2
51540,Charlottesville1
51550,Chesapeake1
51560,Clifton Forge1
51570,Colonial Heights1
51580,Covington3
51590,Danville1
51595,Emporia1
51600,Fairfax2
51610,Falls Church1
51620,Franklin25
51630,Fredericksburg1
51640,Galax1
51650,Hampton2
51660,Harrisonburg1
51670,Hopewell1
51678,Lexington2
51680,Lynchburg1
51683,Manassas1
51685,Manassas Park1
51690,Martinsville1
51700,Newport News1
51710,Norfolk2
51720,Norton2
51730,Petersburg1
51735,Poquoson1
51740,Portsmouth1
51750,Radford1
51760,Richmond5
51770,Roanoke2
51775,Salem2
51780,South Boston1
51790,Staunton1
51800,Suffolk3
51810,Virginia Beach1
51820,Waynesboro1
51830,Williamsburg2
51840,Winchester1
53000,Washington31
53001,Adams11
53003,Asotin1
53005,Benton9
53007,Chelan1
53009,Clallam1
53011,Clark11
53013,Columbia7
53015,Cowlitz1
53017,Douglas11
53019,Ferry1
53021,Franklin26
53023,Garfield6
53025,Grant13
53027,Grays Harbor1
53029,Island1
53031,Jefferson24
53033,King2
53035,Kitsap1
53037,Kittitas1
53039,Klickitat1
53041,Lewis6
53043,Lincoln21
53045,Mason5
53047,Okanogan1
53049,Pacific1
53051,Pend Oreille1
53053,Pierce4
53055,San Juan4
53057,Skagit1
53059,Skamania1
53061,Snohomish1
53063,Spokane1
53065,Stevens3
53067,Thurston2
53069,Wahkiakum1
53071,Walla Walla1
53073,Whatcom1
53075,Whitman1
53077,Yakima1
54000,West Virginia1
54001,Barbour2
54003,Berkeley2
54005,Boone8
54007,Braxton1
54009,Brooke1
54011,Cabell1
54013,Calhoun11
54015,Clay18
54017,Doddridge1
54019,Fayette11
54021,Gilmer2
54023,Grant14
54025,Greenbrier1
54027,Hampshire2
54029,Hancock10
54031,Hardy1
54033,Harrison8
54035,Jackson23
54037,Jefferson25
54039,Kanawha1
54041,Lewis7
54043,Lincoln22
54045,Logan10
54047,McDowell2
54049,Marion17
54051,Marshall12
54053,Mason6
